Insert
20, 15, 15, 15, 14, 14, 15, 15, 15, 15, 15, 114, 16, 15, 102, 15, 15, 15, 15, 15, 15, 14, 16, 15, 113, 15, 15, 15, 15, 16, 15, 15, 14, 15, 15, 15, 17, 17, 17, 15, 15, 104, 15, 16, 18, 17, 17, 16, 18, 16, 17, 113, 16, 16, 115, 18, 16, 116, 19, 19, 19, 229, 38, 28, 26, 27, 89, 24, 22, 20, 18, 20, 20, 21, 18, 20, 19, 20, 18, 19, 18, 19, 18, 19, 17, 19, 19, 19, 19, 21, 20, 19, 19, 20, 19, 20, 20, 19, 18, 20, 
Search
51, 21, 21, 23, 23, 152, 23, 109, 22, 22, 23, 23, 24, 23, 22, 22, 22, 23, 24, 23, 24, 23, 23, 23, 23, 24, 24, 112, 23, 23, 23, 23, 23, 24, 23, 24, 24, 125, 24, 24, 24, 23, 23, 25, 25, 25, 24, 24, 25, 24, 24, 24, 24, 232, 27, 113, 26, 26, 26, 27, 26, 40, 183, 37, 124, 35, 36, 32, 29, 116, 27, 28, 29, 27, 28, 26, 27, 27, 27, 27, 25, 26, 27, 26, 25, 25, 25, 27, 24, 25, 26, 26, 26, 26, 26, 24, 26, 26, 26, 27, 
IColl
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
SColl
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
